brand,name,country,city,region,subregion,lat,lng,status,kind,note,art,url,maps,nycDirect,source
Relais & Châteaux,Hotel Neri,Spain,,Country-level grouping,,40.34148,-4.05904,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hotel%20Neri,https://www.google.com/maps/search/?api=1&query=Hotel+Neri+Spain,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hotel Orfila,Spain,,Country-level grouping,,39.73247,-4.22124,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hotel%20Orfila,https://www.google.com/maps/search/?api=1&query=Hotel+Orfila+Spain,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Fonda Heritage Hotel,Spain,,Country-level grouping,,40.83683,-4.36272,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Fonda%20Heritage%20Hotel,https://www.google.com/maps/search/?api=1&query=La+Fonda+Heritage+Hotel+Spain,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Torre del Visco,Spain,,Country-level grouping,,40.92355,-4.75625,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Torre%20del%20Visco,https://www.google.com/maps/search/?api=1&query=La+Torre+del+Visco+Spain,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Vella Farga,Spain,,Country-level grouping,,40.56688,-4.68555,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Vella%20Farga,https://www.google.com/maps/search/?api=1&query=La+Vella+Farga+Spain,False,Relais & Châteaux official sitemap
Relais & Châteaux,Mas de Torrent Hotel & Spa,Spain,,Country-level grouping,,40.96775,-4.49121,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Mas%20de%20Torrent%20Hotel%20&%20Spa,https://www.google.com/maps/search/?api=1&query=Mas+de+Torrent+Hotel+&+Spa+Spain,False,Relais & Châteaux official sitemap
Relais & Châteaux,Mirador de Dalt Vila,Spain,,Country-level grouping,,40.13362,-4.82898,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Mirador%20de%20Dalt%20Vila,https://www.google.com/maps/search/?api=1&query=Mirador+de+Dalt+Vila+Spain,False,Relais & Châteaux official sitemap
Relais & Châteaux,Molino de Alcuneza,Spain,,Country-level grouping,,40.34613,-3.81546,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Molino%20de%20Alcuneza,https://www.google.com/maps/search/?api=1&query=Molino+de+Alcuneza+Spain,False,Relais & Châteaux official sitemap
Relais & Châteaux,Son Brull Hotel & Spa,Spain,,Country-level grouping,,40.42953,-2.68434,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Son%20Brull%20Hotel%20&%20Spa,https://www.google.com/maps/search/?api=1&query=Son+Brull+Hotel+&+Spa+Spain,False,Relais & Châteaux official sitemap
Relais & Châteaux,Cape Weligama,Sri Lanka,,Country-level grouping,,7.94813,79.69074,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Cape%20Weligama,https://www.google.com/maps/search/?api=1&query=Cape+Weligama+Sri+Lanka,False,Relais & Châteaux official sitemap
Relais & Châteaux,Ceylon Tea Trails,Sri Lanka,,Country-level grouping,,6.86463,80.96234,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Ceylon%20Tea%20Trails,https://www.google.com/maps/search/?api=1&query=Ceylon+Tea+Trails+Sri+Lanka,False,Relais & Châteaux official sitemap
Relais & Châteaux,Wild Coast Tented Lodge,Sri Lanka,,Country-level grouping,,7.02384,81.77089,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Wild%20Coast%20Tented%20Lodge,https://www.google.com/maps/search/?api=1&query=Wild+Coast+Tented+Lodge+Sri+Lanka,False,Relais & Châteaux official sitemap
Relais & Châteaux,Stockholm Stadshotell,Sweden,,Country-level grouping,,60.49968,19.00103,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Stockholm%20Stadshotell,https://www.google.com/maps/search/?api=1&query=Stockholm+Stadshotell+Sweden,False,Relais & Châteaux official sitemap
Relais & Châteaux,Aïda Hotel & Spa,Switzerland,,Country-level grouping,,47.99136,8.59817,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Aïda%20Hotel%20&%20Spa,https://www.google.com/maps/search/?api=1&query=Aïda+Hotel+&+Spa+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Bellevue Parkhotel & Spa,Switzerland,,Country-level grouping,,45.72944,7.49505,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Bellevue%20Parkhotel%20&%20Spa,https://www.google.com/maps/search/?api=1&query=Bellevue+Parkhotel+&+Spa+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Chalet Hotel Schönegg,Switzerland,,Country-level grouping,,47.99932,7.55112,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Chalet%20Hotel%20Schönegg,https://www.google.com/maps/search/?api=1&query=Chalet+Hotel+Schönegg+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Chasa Montana Hotel & Spa,Switzerland,,Country-level grouping,,46.33195,8.69251,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Chasa%20Montana%20Hotel%20&%20Spa,https://www.google.com/maps/search/?api=1&query=Chasa+Montana+Hotel+&+Spa+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Domaine de Châteauvieux,Switzerland,,Country-level grouping,,46.31827,7.06736,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Domaine%20de%20Châteauvieux,https://www.google.com/maps/search/?api=1&query=Domaine+de+Châteauvieux+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Grand Hôtel du Lac,Switzerland,,Country-level grouping,,46.59845,8.33351,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Grand%20Hôtel%20du%20Lac,https://www.google.com/maps/search/?api=1&query=Grand+Hôtel+du+Lac+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hostellerie Du Pas de L’Ours,Switzerland,,Country-level grouping,,45.89068,8.06131,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hostellerie%20Du%20Pas%20de%20L’Ours,https://www.google.com/maps/search/?api=1&query=Hostellerie+Du+Pas+de+L’Ours+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hôtel de la Cigogne,Switzerland,,Country-level grouping,,46.56672,7.57911,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hôtel%20de%20la%20Cigogne,https://www.google.com/maps/search/?api=1&query=Hôtel+de+la+Cigogne+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hotel Restaurant Krone Regensberg,Switzerland,,Country-level grouping,,47.32526,8.50779,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hotel%20Restaurant%20Krone%20Regensberg,https://www.google.com/maps/search/?api=1&query=Hotel+Restaurant+Krone+Regensberg+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hotel Walther,Switzerland,,Country-level grouping,,45.77453,7.74086,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hotel%20Walther,https://www.google.com/maps/search/?api=1&query=Hotel+Walther+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,In Lain Hotel Cadonau,Switzerland,,Country-level grouping,,47.10051,9.10357,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=In%20Lain%20Hotel%20Cadonau,https://www.google.com/maps/search/?api=1&query=In+Lain+Hotel+Cadonau+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Chalet d’Adrien,Switzerland,,Country-level grouping,,46.40329,8.59452,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Chalet%20d’Adrien,https://www.google.com/maps/search/?api=1&query=Le+Chalet+d’Adrien+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Lenkerhof gourmet spa resort,Switzerland,,Country-level grouping,,46.51436,9.41893,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Lenkerhof%20gourmet%20spa%20resort,https://www.google.com/maps/search/?api=1&query=Lenkerhof+gourmet+spa+resort+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Maison Décotterd,Switzerland,,Country-level grouping,,47.405,9.24026,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Maison%20Décotterd,https://www.google.com/maps/search/?api=1&query=Maison+Décotterd+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Restaurant de l'Hôtel de Ville,Switzerland,,Country-level grouping,,47.81623,7.92187,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Restaurant%20de%20l'Hôtel%20de%20Ville,https://www.google.com/maps/search/?api=1&query=Restaurant+de+l'Hôtel+de+Ville+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Schlosshotel Chastè,Switzerland,,Country-level grouping,,45.83337,8.16902,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Schlosshotel%20Chastè,https://www.google.com/maps/search/?api=1&query=Schlosshotel+Chastè+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Villa Principe Leopoldo,Switzerland,,Country-level grouping,,47.38366,8.70298,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Villa%20Principe%20Leopoldo,https://www.google.com/maps/search/?api=1&query=Villa+Principe+Leopoldo+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Waldhotel Doldenhorn,Switzerland,,Country-level grouping,,47.02564,7.89738,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Waldhotel%20Doldenhorn,https://www.google.com/maps/search/?api=1&query=Waldhotel+Doldenhorn+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Walliserhof Grand-Hotel & Spa,Switzerland,,Country-level grouping,,47.66789,7.61329,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Walliserhof%20Grand-Hotel%20&%20Spa,https://www.google.com/maps/search/?api=1&query=Walliserhof+Grand-Hotel+&+Spa+Switzerland,False,Relais & Châteaux official sitemap
Relais & Châteaux,Villa 32,Taiwan,,Country-level grouping,,23.67634,120.40002,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Villa%2032,https://www.google.com/maps/search/?api=1&query=Villa+32+Taiwan,False,Relais & Châteaux official sitemap
Relais & Châteaux,Volando Urai Spring Spa & Resort,Taiwan,,Country-level grouping,,23.67384,120.29528,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Volando%20Urai%20Spring%20Spa%20&%20Resort,https://www.google.com/maps/search/?api=1&query=Volando+Urai+Spring+Spa+&+Resort+Taiwan,False,Relais & Châteaux official sitemap
Relais & Châteaux,Restaurant Sühring,Thailand,,Country-level grouping,,16.24592,99.91743,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Restaurant%20Sühring,https://www.google.com/maps/search/?api=1&query=Restaurant+Sühring+Thailand,False,Relais & Châteaux official sitemap
Relais & Châteaux,Ahãma,Turkey,,Country-level grouping,,38.72677,34.84674,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Ahãma,https://www.google.com/maps/search/?api=1&query=Ahãma+Turkey,False,Relais & Châteaux official sitemap
Relais & Châteaux,KeyUrla,Turkey,,Country-level grouping,,39.55684,35.24176,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=KeyUrla,https://www.google.com/maps/search/?api=1&query=KeyUrla+Turkey,False,Relais & Châteaux official sitemap
Relais & Châteaux,Museum Hotel,Turkey,,Country-level grouping,,39.6414,34.59467,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Museum%20Hotel,https://www.google.com/maps/search/?api=1&query=Museum+Hotel+Turkey,False,Relais & Châteaux official sitemap
Relais & Châteaux,Pine Cay,Turks and Caicos Islands,,Country-level grouping,,21.43024,-72.31591,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Pine%20Cay,https://www.google.com/maps/search/?api=1&query=Pine+Cay+Turks+and+Caicos+Islands,False,Relais & Châteaux official sitemap
Relais & Châteaux,11 Cadogan Gardens,United Kingdom,,Country-level grouping,,55.01121,-4.53539,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=11%20Cadogan%20Gardens,https://www.google.com/maps/search/?api=1&query=11+Cadogan+Gardens+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,Amberley Castle,United Kingdom,,Country-level grouping,,54.88953,-2.81815,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Amberley%20Castle,https://www.google.com/maps/search/?api=1&query=Amberley+Castle+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,Buckland Manor,United Kingdom,,Country-level grouping,,54.41626,-2.34126,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Buckland%20Manor,https://www.google.com/maps/search/?api=1&query=Buckland+Manor+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,Farlam Hall Hotel & Restaurant,United Kingdom,,Country-level grouping,,56.09914,-3.32273,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Farlam%20Hall%20Hotel%20&%20Restaurant,https://www.google.com/maps/search/?api=1&query=Farlam+Hall+Hotel+&+Restaurant+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,Gidleigh Park,United Kingdom,,Country-level grouping,,55.65195,-4.56141,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Gidleigh%20Park,https://www.google.com/maps/search/?api=1&query=Gidleigh+Park+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,Gilpin Hotel & Lake House,United Kingdom,,Country-level grouping,,54.84013,-2.88923,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Gilpin%20Hotel%20&%20Lake%20House,https://www.google.com/maps/search/?api=1&query=Gilpin+Hotel+&+Lake+House+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,Glenapp Castle,United Kingdom,,Country-level grouping,,56.51679,-2.89253,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Glenapp%20Castle,https://www.google.com/maps/search/?api=1&query=Glenapp+Castle+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,Gravetye Manor,United Kingdom,,Country-level grouping,,55.7511,-3.23446,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Gravetye%20Manor,https://www.google.com/maps/search/?api=1&query=Gravetye+Manor+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hambleton Hall,United Kingdom,,Country-level grouping,,55.68461,-3.97519,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hambleton%20Hall,https://www.google.com/maps/search/?api=1&query=Hambleton+Hall+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,Longueville Manor,United Kingdom,,Country-level grouping,,56.0915,-3.90346,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Longueville%20Manor,https://www.google.com/maps/search/?api=1&query=Longueville+Manor+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,"Lympstone Manor Hotel, Restaurant and Vineyard",United Kingdom,,Country-level grouping,,55.80889,-3.47317,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,"https://www.relaischateaux.com/us/search/?q=Lympstone%20Manor%20Hotel,%20Restaurant%20and%20Vineyard","https://www.google.com/maps/search/?api=1&query=Lympstone+Manor+Hotel,+Restaurant+and+Vineyard+United+Kingdom",False,Relais & Châteaux official sitemap
Relais & Châteaux,Palé Hall,United Kingdom,,Country-level grouping,,56.15315,-2.89116,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Palé%20Hall,https://www.google.com/maps/search/?api=1&query=Palé+Hall+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,Prestonfield House,United Kingdom,,Country-level grouping,,55.50685,-2.57739,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Prestonfield%20House,https://www.google.com/maps/search/?api=1&query=Prestonfield+House+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,The Bath Priory,United Kingdom,,Country-level grouping,,56.55366,-2.93315,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=The%20Bath%20Priory,https://www.google.com/maps/search/?api=1&query=The+Bath+Priory+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,The Chelsea Townhouse,United Kingdom,,Country-level grouping,,55.45768,-4.56955,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=The%20Chelsea%20Townhouse,https://www.google.com/maps/search/?api=1&query=The+Chelsea+Townhouse+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,The Idle Rocks,United Kingdom,,Country-level grouping,,55.38356,-3.04661,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=The%20Idle%20Rocks,https://www.google.com/maps/search/?api=1&query=The+Idle+Rocks+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,The Torridon,United Kingdom,,Country-level grouping,,54.28783,-4.3007,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=The%20Torridon,https://www.google.com/maps/search/?api=1&query=The+Torridon+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,The Vineyard Hotel & Spa,United Kingdom,,Country-level grouping,,56.40625,-3.71862,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=The%20Vineyard%20Hotel%20&%20Spa,https://www.google.com/maps/search/?api=1&query=The+Vineyard+Hotel+&+Spa+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,Thornbury Castle,United Kingdom,,Country-level grouping,,56.50785,-3.59085,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Thornbury%20Castle,https://www.google.com/maps/search/?api=1&query=Thornbury+Castle+United+Kingdom,False,Relais & Châteaux official sitemap
Relais & Châteaux,Zanzibar White Sand Luxury Villas & Spa,United Republic of Tanzania,,Country-level grouping,,-7.49838,36.06895,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Zanzibar%20White%20Sand%20Luxury%20Villas%20&%20Spa,https://www.google.com/maps/search/?api=1&query=Zanzibar+White+Sand+Luxury+Villas+&+Spa+United+Republic+of+Tanzania,False,Relais & Châteaux official sitemap
Relais & Châteaux,Addison By William Bradley,United States,,Country-level grouping,,40.68116,-99.2264,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Addison%20By%20William%20Bradley,https://www.google.com/maps/search/?api=1&query=Addison+By+William+Bradley+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Auberge du Soleil,United States,,Country-level grouping,,38.89507,-98.41807,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Auberge%20du%20Soleil,https://www.google.com/maps/search/?api=1&query=Auberge+du+Soleil+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Bedford Post Inn,United States,,Country-level grouping,,38.86213,-97.56787,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Bedford%20Post%20Inn,https://www.google.com/maps/search/?api=1&query=Bedford+Post+Inn+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Blackberry Farm,United States,,Country-level grouping,,38.84448,-98.74266,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Blackberry%20Farm,https://www.google.com/maps/search/?api=1&query=Blackberry+Farm+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Blackberry Mountain,United States,,Country-level grouping,,38.73442,-99.46349,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Blackberry%20Mountain,https://www.google.com/maps/search/?api=1&query=Blackberry+Mountain+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Blair Hill Inn,United States,,Country-level grouping,,40.18324,-98.92635,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Blair%20Hill%20Inn,https://www.google.com/maps/search/?api=1&query=Blair+Hill+Inn+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Canlis,United States,,Country-level grouping,,39.59137,-98.97606,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Canlis,https://www.google.com/maps/search/?api=1&query=Canlis+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Canoe Bay,United States,,Country-level grouping,,39.94505,-98.45795,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Canoe%20Bay,https://www.google.com/maps/search/?api=1&query=Canoe+Bay+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Castle Hill Inn,United States,,Country-level grouping,,39.91953,-99.48935,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Castle%20Hill%20Inn,https://www.google.com/maps/search/?api=1&query=Castle+Hill+Inn+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Castle Hot Springs,United States,,Country-level grouping,,40.69052,-97.71132,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Castle%20Hot%20Springs,https://www.google.com/maps/search/?api=1&query=Castle+Hot+Springs+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Cataloochee Ranch,United States,,Country-level grouping,,40.74409,-98.64154,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Cataloochee%20Ranch,https://www.google.com/maps/search/?api=1&query=Cataloochee+Ranch+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Château du Sureau,United States,,Country-level grouping,,39.8659,-98.80393,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Château%20du%20Sureau,https://www.google.com/maps/search/?api=1&query=Château+du+Sureau+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Chatham Inn,United States,,Country-level grouping,,38.71053,-99.26546,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Chatham%20Inn,https://www.google.com/maps/search/?api=1&query=Chatham+Inn+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Daniel,United States,,Country-level grouping,,38.9179,-98.23423,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Daniel,https://www.google.com/maps/search/?api=1&query=Daniel+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Demi,United States,,Country-level grouping,,39.86717,-98.50455,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Demi,https://www.google.com/maps/search/?api=1&query=Demi+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Dunton Hot Springs,United States,,Country-level grouping,,39.007,-98.13973,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Dunton%20Hot%20Springs,https://www.google.com/maps/search/?api=1&query=Dunton+Hot+Springs+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Eleven Madison Park,United States,,Country-level grouping,,38.75119,-97.66174,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Eleven%20Madison%20Park,https://www.google.com/maps/search/?api=1&query=Eleven+Madison+Park+United+States,False,Relais & Châteaux official sitemap
Relais & Châteaux,Emeril's,United States,,Country-level grouping,,38.95031,-97.71047,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Emeril's,https://www.google.com/maps/search/?api=1&query=Emeril's+United+States,False,Relais & Châteaux official sitemap
